date,price,yr_built
3/18/2015,353500,2007
4/7/2015,800000,2007
11/7/2014,980000,2007
2/5/2015,666000,2007
8/25/2014,513000,2007
11/4/2014,429900,2007
5/21/2014,540000,2007
4/30/2015,325000,2007
11/26/2014,699950,2007
10/29/2014,359950,2007
2/23/2015,710000,2007
8/6/2014,300000,2007
4/27/2015,454450,2007
6/30/2014,544000,2007
3/17/2015,630000,2007
12/17/2014,740000,2007
7/17/2014,470000,2007
5/24/2014,440500,2007
4/29/2015,1.35E+06,2007
2/5/2015,800000,2007
12/26/2014,449400,2007
2/6/2015,829000,2007
6/3/2014,425000,2007
5/20/2014,194000,2007
6/4/2014,418500,2007
7/22/2014,440000,2007
3/20/2015,475000,2007
12/2/2014,389900,2007
10/6/2014,397500,2007
10/15/2014,319950,2007
10/17/2014,1.74E+06,2007
3/26/2015,435000,2007
3/26/2015,1.23E+06,2007
5/11/2015,3.65E+06,2007
1/9/2015,435000,2007
12/16/2014,725000,2007
7/21/2014,512000,2007
7/30/2014,360000,2007
9/24/2014,360000,2007
5/20/2014,625000,2007
9/19/2014,530000,2007
8/1/2014,1.98E+06,2007
11/20/2014,880000,2007
5/21/2014,413800,2007
3/11/2015,419950,2007
12/11/2014,650000,2007
9/15/2014,440000,2007
1/29/2015,535000,2007
7/21/2014,370000,2007
3/3/2015,405000,2007
7/10/2014,275000,2007
5/22/2014,320000,2007
8/5/2014,425000,2007
2/10/2015,340000,2007
8/15/2014,720000,2007
11/20/2014,349000,2007
11/20/2014,359950,2007
10/13/2014,495000,2007
8/22/2014,282000,2007
8/1/2014,442000,2007
3/2/2015,1.68E+06,2007
1/23/2015,585000,2007
11/3/2014,379900,2007
4/14/2015,540000,2007
11/18/2014,399000,2007
10/23/2014,230000,2007
11/20/2014,385000,2007
6/25/2014,395000,2007
5/7/2014,1.53E+06,2007
4/21/2015,2.32E+06,2007
5/2/2014,436110,2007
3/13/2015,449950,2007
7/7/2014,300000,2007
11/20/2014,272000,2007
4/29/2015,415000,2007
3/9/2015,437000,2007
6/18/2014,515000,2007
3/3/2015,425000,2007
4/22/2015,390000,2007
10/1/2014,450000,2007
5/20/2014,440000,2007
7/31/2014,360000,2007
4/6/2015,375000,2007
12/31/2014,443000,2007
5/8/2014,988500,2007
3/30/2015,380000,2007
10/24/2014,445000,2007
7/22/2014,358000,2007
4/1/2015,445000,2007
5/5/2015,555000,2007
4/9/2015,650000,2007
10/24/2014,475000,2007
7/25/2014,1.24E+06,2007
7/15/2014,740000,2007
4/20/2015,667000,2007
3/12/2015,920000,2007
5/11/2014,368000,2007
4/1/2015,547500,2007
10/16/2014,535000,2007
8/22/2014,437500,2007
3/17/2015,925000,2007
6/5/2014,550000,2007
10/28/2014,1.58E+06,2007
1/14/2015,248000,2007
5/22/2014,1.05E+06,2007
12/30/2014,550000,2007
5/13/2014,525000,2007
6/11/2014,516000,2007
5/19/2014,640000,2007
10/17/2014,780000,2007
10/28/2014,515000,2007
3/2/2015,204000,2007
4/21/2015,790000,2007
3/27/2015,790000,2007
11/12/2014,1.05E+06,2007
10/31/2014,575000,2007
11/20/2014,625000,2007
11/4/2014,456500,2007
3/11/2015,302860,2007
8/26/2014,3.20E+06,2007
9/18/2014,525000,2007
3/12/2015,425000,2007
5/1/2015,405000,2007
5/5/2014,830000,2007
5/23/2014,235000,2007
11/13/2014,359950,2007
10/15/2014,588000,2007
10/1/2014,500000,2007
3/27/2015,343000,2007
10/31/2014,499000,2007
10/24/2014,565000,2007
3/26/2015,585000,2007
8/8/2014,1.02E+06,2007
1/6/2015,344000,2007
5/7/2015,3.00E+06,2007
6/6/2014,405000,2007
10/8/2014,482500,2007
3/6/2015,820000,2007
7/11/2014,319000,2007
5/7/2015,1.27E+06,2007
7/7/2014,378000,2007
12/1/2014,375000,2007
5/23/2014,355000,2007
6/30/2014,950000,2007
10/2/2014,292000,2007
8/13/2014,499000,2007
6/5/2014,584000,2007
1/15/2015,1.90E+06,2007
4/29/2015,547000,2007
3/25/2015,390500,2007
9/24/2014,460000,2007
9/29/2014,425000,2007
5/19/2014,298450,2007
3/27/2015,552500,2007
3/28/2015,1.18E+06,2007
5/15/2014,344000,2007
9/8/2014,492000,2007
4/9/2015,680000,2007
6/24/2014,395000,2007
6/30/2014,1.51E+06,2007
8/26/2014,1.06E+06,2007
4/30/2015,295000,2007
10/10/2014,799000,2007
11/25/2014,560000,2007
11/20/2014,315000,2007
6/13/2014,795000,2007
12/22/2014,810000,2007
4/8/2015,275000,2007
7/3/2014,425000,2007
5/21/2014,1.13E+06,2007
6/8/2014,540000,2007
12/5/2014,590000,2007
5/5/2014,478000,2007
4/21/2015,775000,2007
6/25/2014,260000,2007
4/17/2015,2.30E+06,2007
6/25/2014,563500,2007
6/17/2014,345000,2007
7/29/2014,800000,2007
7/18/2014,411000,2007
11/10/2014,290000,2007
10/8/2014,378000,2007
12/29/2014,1.11E+06,2007
3/13/2015,415000,2007
7/10/2014,1.25E+06,2007
10/2/2014,1.49E+06,2007
8/28/2014,1.28E+06,2007
10/1/2014,1.26E+06,2007
1/21/2015,555000,2007
10/20/2014,375000,2007
11/6/2014,1.28E+06,2007
4/17/2015,479000,2007
4/17/2015,428000,2007
4/9/2015,644000,2007
2/23/2015,461000,2007
7/1/2014,640000,2007
12/15/2014,356000,2007
9/23/2014,562500,2007
4/3/2015,850000,2007
10/15/2014,335000,2007
2/10/2015,526000,2007
2/23/2015,299999,2007
2/12/2015,880000,2007
4/8/2015,609000,2007
5/16/2014,379950,2007
5/1/2015,720000,2007
7/8/2014,812000,2007
2/26/2015,910000,2007
4/12/2015,699000,2007
12/1/2014,515000,2007
7/23/2014,550000,2007
2/20/2015,286000,2007
12/29/2014,255000,2007
7/21/2014,346000,2007
2/19/2015,900000,2007
11/21/2014,1.08E+06,2007
5/8/2014,321950,2007
5/15/2014,720000,2007
5/21/2014,556000,2007
4/8/2015,431000,2007
2/12/2015,380950,2007
3/31/2015,487000,2007
12/9/2014,398500,2007
8/27/2014,695000,2007
8/27/2014,1.09E+06,2007
6/30/2014,963000,2007
12/29/2014,620000,2007
1/27/2015,235245,2007
7/10/2014,770000,2007
6/16/2014,468500,2007
1/14/2015,303500,2007
4/3/2015,610000,2007
6/27/2014,235000,2007
7/16/2014,623300,2007
10/23/2014,412500,2007
4/8/2015,800000,2007
11/3/2014,452000,2007
10/15/2014,505000,2007
7/9/2014,1.24E+06,2007
3/11/2015,590000,2007
1/23/2015,950000,2007
3/10/2015,645000,2007
5/2/2014,625000,2007
5/14/2014,773000,2007
12/30/2014,208400,2007
5/12/2015,325000,2007
11/10/2014,440000,2007
9/11/2014,452000,2007
11/12/2014,659000,2007
8/18/2014,344000,2007
5/22/2014,430000,2007
8/22/2014,1.49E+06,2007
6/12/2014,680000,2007
7/22/2014,667000,2007
11/25/2014,419500,2007
2/24/2015,370000,2007
2/22/2015,365000,2007
8/13/2014,409000,2007
4/27/2015,325000,2007
5/28/2014,782000,2007
12/17/2014,685000,2007
4/17/2015,350000,2007
7/9/2014,374950,2007
2/3/2015,1.05E+06,2007
6/25/2014,288000,2007
5/9/2014,800000,2007
12/18/2014,465750,2007
6/16/2014,435000,2007
7/9/2014,440000,2007
4/7/2015,250000,2007
3/16/2015,410000,2007
4/27/2015,375000,2007
11/12/2014,1.01E+06,2007
1/5/2015,850000,2007
4/17/2015,400000,2007
11/5/2014,443000,2007
7/8/2014,810000,2007
8/7/2014,420000,2007
4/7/2015,420000,2007
12/9/2014,1.38E+06,2007
5/9/2014,324000,2007
4/10/2015,402723,2007
12/15/2014,405000,2007
11/18/2014,540000,2007
1/15/2015,750000,2007
5/13/2014,330000,2007
1/7/2015,3.57E+06,2007
12/2/2014,380000,2007
11/13/2014,414500,2007
5/14/2014,1.22E+06,2007
4/21/2015,1.58E+06,2007
8/19/2014,292500,2008
2/10/2015,425000,2008
3/6/2015,557000,2008
3/19/2015,259950,2008
7/28/2014,435000,2008
9/11/2014,400000,2008
10/16/2014,419000,2008
12/9/2014,456500,2008
4/17/2015,2.45E+06,2008
2/2/2015,935000,2008
9/3/2014,605000,2008
5/20/2014,479000,2008
4/19/2015,410500,2008
7/28/2014,464950,2008
4/28/2015,900000,2008
2/12/2015,797000,2008
7/1/2014,1.20E+06,2008
6/5/2014,445000,2008
4/13/2015,580000,2008
8/28/2014,740000,2008
12/17/2014,305000,2008
12/12/2014,356500,2008
5/11/2015,552500,2008
4/9/2015,558000,2008
7/24/2014,410000,2008
9/16/2014,427000,2008
2/13/2015,400000,2008
5/13/2015,325000,2008
10/20/2014,374950,2008
11/3/2014,637000,2008
6/2/2014,275000,2008
8/20/2014,417000,2008
6/23/2014,286000,2008
8/26/2014,637000,2008
12/19/2014,2.89E+06,2008
2/3/2015,348000,2008
3/18/2015,685000,2008
10/14/2014,4.00E+06,2008
6/18/2014,384400,2008
6/17/2014,386000,2008
3/5/2015,259950,2008
10/10/2014,318000,2008
8/14/2014,500000,2008
11/19/2014,312000,2008
4/8/2015,302500,2008
2/7/2015,293000,2008
5/19/2014,1.41E+06,2008
12/5/2014,328000,2008
7/9/2014,498800,2008
8/21/2014,568000,2008
9/30/2014,430000,2008
8/9/2014,469950,2008
7/21/2014,485000,2008
2/19/2015,990400,2008
11/20/2014,435000,2008
4/29/2015,300000,2008
10/22/2014,1.40E+06,2008
7/9/2014,1.07E+06,2008
7/2/2014,599950,2008
3/25/2015,292500,2008
4/7/2015,615000,2008
10/2/2014,285000,2008
6/9/2014,345000,2008
8/25/2014,1.00E+06,2008
5/13/2014,2.45E+06,2008
4/7/2015,500000,2008
11/25/2014,320000,2008
6/26/2014,446000,2008
6/12/2014,363000,2008
2/20/2015,205000,2008
1/28/2015,585000,2008
8/27/2014,905000,2008
2/27/2015,425590,2008
7/24/2014,759900,2008
11/19/2014,519500,2008
11/18/2014,770000,2008
2/23/2015,436000,2008
11/17/2014,795000,2008
4/1/2015,305000,2008
6/23/2014,300000,2008
6/26/2014,1.08E+06,2008
4/10/2015,568000,2008
10/20/2014,394000,2008
6/25/2014,660000,2008
5/14/2014,966000,2008
5/12/2014,265000,2008
6/30/2014,1.73E+06,2008
12/15/2014,1.28E+06,2008
7/29/2014,750000,2008
11/14/2014,595000,2008
3/25/2015,1.45E+06,2008
6/20/2014,1.46E+06,2008
11/20/2014,749950,2008
5/8/2015,399000,2008
11/8/2014,313999,2008
6/6/2014,589500,2008
11/17/2014,577288,2008
5/1/2015,1.25E+06,2008
5/8/2014,868500,2008
4/8/2015,605000,2008
8/14/2014,1.15E+06,2008
3/16/2015,280000,2008
8/28/2014,3.17E+06,2008
6/17/2014,479500,2008
7/15/2014,362764,2008
3/17/2015,306000,2008
4/7/2015,460000,2008
5/5/2014,549000,2008
12/15/2014,469950,2008
7/9/2014,321500,2008
6/5/2014,499000,2008
8/20/2014,834800,2008
8/6/2014,382000,2008
10/22/2014,335000,2008
5/21/2014,1.22E+06,2008
4/16/2015,479000,2008
5/4/2015,355900,2008
11/13/2014,400000,2008
8/5/2014,540000,2008
5/22/2014,431500,2008
1/7/2015,445000,2008
9/14/2014,560000,2008
6/19/2014,646000,2008
8/20/2014,935000,2008
6/9/2014,352750,2008
9/9/2014,548000,2008
3/12/2015,326000,2008
12/1/2014,500000,2008
10/27/2014,997950,2008
6/30/2014,427500,2008
12/26/2014,353500,2008
8/19/2014,330000,2008
2/6/2015,1.55E+06,2008
7/2/2014,520000,2008
6/26/2014,900000,2008
7/30/2014,1.19E+06,2008
8/14/2014,342000,2008
9/17/2014,590000,2008
5/19/2014,518000,2008
9/23/2014,1.23E+06,2008
5/29/2014,658000,2008
5/6/2014,1.05E+06,2008
10/17/2014,469000,2008
5/8/2014,413450,2008
11/21/2014,695000,2008
3/13/2015,1.39E+06,2008
4/21/2015,546000,2008
10/15/2014,333000,2008
3/3/2015,1.50E+06,2008
6/27/2014,504200,2008
2/7/2015,380000,2008
11/18/2014,299000,2008
8/25/2014,290000,2008
10/1/2014,299900,2008
2/18/2015,720000,2008
4/22/2015,562000,2008
12/12/2014,479950,2008
4/24/2015,290750,2008
9/24/2014,425000,2008
3/30/2015,291000,2008
10/21/2014,1.45E+06,2008
10/16/2014,780000,2008
4/24/2015,645000,2008
6/19/2014,543000,2008
3/29/2015,334950,2008
7/1/2014,629800,2008
3/19/2015,304500,2008
9/30/2014,580000,2008
10/15/2014,414950,2008
12/22/2014,465000,2008
2/6/2015,293467,2008
11/24/2014,430000,2008
7/25/2014,215000,2008
1/20/2015,545000,2008
11/17/2014,288790,2008
7/31/2014,1.26E+06,2008
7/17/2014,1.26E+06,2008
5/20/2014,380000,2008
8/25/2014,820000,2008
2/27/2015,325000,2008
7/10/2014,342500,2008
3/3/2015,1.56E+06,2008
10/1/2014,305000,2008
7/30/2014,1.70E+06,2008
8/27/2014,445000,2008
8/27/2014,268500,2008
11/25/2014,439108,2008
7/11/2014,450000,2008
6/4/2014,648000,2008
6/18/2014,580000,2008
10/21/2014,527500,2008
12/22/2014,975000,2008
4/5/2015,545000,2008
4/25/2015,539000,2008
12/2/2014,325000,2008
11/3/2014,478000,2008
7/14/2014,1.75E+06,2008
10/14/2014,329900,2008
7/16/2014,320000,2008
3/24/2015,407000,2008
1/14/2015,675000,2008
12/8/2014,1.24E+06,2008
6/23/2014,345000,2008
5/2/2014,385000,2008
10/22/2014,970000,2008
4/14/2015,660000,2008
3/10/2015,602000,2008
12/8/2014,730000,2008
5/20/2014,415000,2008
12/3/2014,550000,2008
5/29/2014,650880,2008
6/6/2014,585000,2008
5/22/2014,2.15E+06,2008
7/9/2014,749000,2008
12/17/2014,649000,2008
10/31/2014,457000,2008
5/16/2014,611000,2008
3/17/2015,216000,2008
7/15/2014,306000,2008
4/16/2015,672000,2008
4/23/2015,389950,2008
8/19/2014,1.21E+06,2008
10/8/2014,570000,2008
4/3/2015,1.21E+06,2008
6/26/2014,420000,2008
5/23/2014,580000,2008
4/2/2015,390000,2008
1/14/2015,700000,2008
9/3/2014,467000,2008
5/14/2014,437000,2008
5/6/2015,920000,2008
12/12/2014,659950,2008
5/13/2014,525000,2008
11/4/2014,530000,2008
7/17/2014,385000,2008
5/5/2014,366750,2008
4/15/2015,1.60E+06,2008
4/2/2015,3.35E+06,2008
10/3/2014,750000,2008
1/23/2015,1.80E+06,2008
5/20/2014,500000,2008
3/13/2015,670000,2008
5/20/2014,953007,2008
4/27/2015,399000,2008
1/8/2015,305000,2008
4/22/2015,560000,2008
4/28/2015,1.50E+06,2008
5/7/2014,425000,2008
7/22/2014,459000,2008
4/16/2015,375000,2008
12/3/2014,515000,2008
12/18/2014,620000,2008
8/21/2014,490000,2008
1/19/2015,552500,2008
11/7/2014,445000,2008
6/30/2014,457000,2008
5/9/2014,376000,2008
5/4/2015,540000,2008
12/15/2014,256950,2008
5/22/2014,359000,2008
4/29/2015,545000,2008
7/25/2014,451300,2008
1/13/2015,560000,2008
5/1/2015,625000,2008
9/19/2014,625000,2008
4/15/2015,500000,2008
7/18/2014,515000,2008
2/11/2015,287450,2008
5/5/2015,603000,2008
5/4/2015,369000,2008
2/24/2015,450000,2008
6/19/2014,728050,2008
2/23/2015,1.33E+06,2008
4/13/2015,357500,2008
4/10/2015,725000,2008
11/11/2014,329950,2008
3/12/2015,565000,2008
7/1/2014,460000,2008
4/15/2015,1.94E+06,2008
9/19/2014,436000,2008
10/24/2014,420000,2008
3/31/2015,600000,2008
8/12/2014,465000,2008
11/25/2014,925000,2008
3/23/2015,605000,2008
4/15/2015,580000,2008
6/14/2014,525000,2008
11/22/2014,334900,2008
6/18/2014,820000,2008
4/9/2015,650000,2008
5/16/2014,1.27E+06,2008
4/28/2015,529000,2008
4/16/2015,514700,2008
8/20/2014,580000,2008
6/9/2014,345000,2008
2/23/2015,302059,2008
5/8/2015,510000,2008
6/12/2014,300000,2008
3/21/2015,670000,2008
11/12/2014,530000,2008
5/28/2014,363000,2008
2/18/2015,365000,2008
7/14/2014,718500,2008
8/20/2014,310000,2008
7/2/2014,265050,2008
4/29/2015,494900,2008
8/7/2014,775000,2008
4/10/2015,308000,2008
7/3/2014,1.03E+06,2008
6/27/2014,288790,2008
4/8/2015,495000,2008
8/29/2014,400000,2008
5/7/2014,365000,2008
3/9/2015,775000,2008
5/8/2014,441750,2008
2/27/2015,445000,2008
11/24/2014,495000,2008
2/20/2015,331000,2008
8/25/2014,580000,2008
7/28/2014,458000,2008
3/3/2015,1.35E+06,2008
10/28/2014,1.50E+06,2008
5/22/2014,353000,2008
6/16/2014,685000,2008
10/15/2014,329950,2008
4/2/2015,435000,2008
10/27/2014,331000,2008
3/16/2015,370000,2008
7/18/2014,288790,2008
6/18/2014,485000,2008
5/14/2015,749950,2008
9/22/2014,349000,2008
2/25/2015,450000,2008
7/11/2014,504600,2008
7/1/2014,1.02E+06,2008
8/13/2014,535000,2008
9/2/2014,385000,2008
5/8/2015,649500,2008
5/12/2014,1.05E+06,2008
10/3/2014,525000,2008
6/12/2014,402000,2008
3/25/2015,433000,2008
9/12/2014,449000,2008
7/25/2014,1.72E+06,2008
1/20/2015,352500,2008
5/6/2014,776000,2008
6/17/2014,1.56E+06,2008
6/18/2014,482000,2008
3/31/2015,406000,2008
7/11/2014,475000,2008
5/5/2015,861111,2008
6/18/2014,535000,2008
2/17/2015,585000,2008
6/23/2014,670000,2008
2/26/2015,999999,2008
10/7/2014,459000,2008
12/31/2014,327500,2008
4/14/2015,422000,2008
4/23/2015,710200,2008
10/15/2014,329000,2008
5/29/2014,645000,2008
4/16/2015,475000,2008
10/17/2014,350000,2008
10/15/2014,1.54E+06,2008
4/7/2015,467000,2008
2/19/2015,475000,2008
10/15/2014,325000,2008
12/9/2014,266000,2009
12/11/2014,930000,2009
11/18/2014,320000,2009
5/14/2015,359000,2009
11/3/2014,363000,2009
5/13/2014,625000,2009
9/17/2014,706000,2009
4/13/2015,5.35E+06,2009
2/11/2015,411753,2009
5/4/2015,369950,2009
12/11/2014,275000,2009
10/28/2014,247300,2009
6/23/2014,579000,2009
4/24/2015,750000,2009
7/31/2014,912000,2009
11/13/2014,305000,2009
3/11/2015,656000,2009
12/3/2014,455000,2009
1/29/2015,440000,2009
10/28/2014,435000,2009
9/2/2014,635000,2009
7/15/2014,370000,2009
11/19/2014,378000,2009
3/20/2015,2.00E+06,2009
7/29/2014,305000,2009
3/20/2015,303000,2009
3/31/2015,305000,2009
5/16/2014,350000,2009
8/19/2014,860000,2009
9/5/2014,374000,2009
4/27/2015,415000,2009
6/5/2014,335000,2009
12/16/2014,315000,2009
4/16/2015,285000,2009
8/7/2014,355000,2009
7/22/2014,503045,2009
7/7/2014,536000,2009
4/14/2015,527700,2009
12/18/2014,1.62E+06,2009
5/19/2014,433500,2009
4/7/2015,510000,2009
12/8/2014,465000,2009
12/1/2014,910000,2009
1/20/2015,905000,2009
4/3/2015,360000,2009
10/14/2014,584950,2009
10/13/2014,540000,2009
3/16/2015,640000,2009
8/22/2014,760000,2009
5/26/2014,346000,2009
10/7/2014,717000,2009
4/3/2015,325000,2009
8/12/2014,305950,2009
5/12/2014,420000,2009
9/3/2014,615000,2009
3/2/2015,365000,2009
2/5/2015,360000,2009
10/2/2014,366000,2009
3/12/2015,280000,2009
1/5/2015,270000,2009
4/30/2015,535000,2009
10/10/2014,257000,2009
2/24/2015,293000,2009
9/3/2014,540000,2009
1/23/2015,625000,2009
4/15/2015,345000,2009
12/10/2014,835000,2009
4/24/2015,515000,2009
4/13/2015,574000,2009
6/3/2014,402500,2009
1/22/2015,935000,2009
5/30/2014,825500,2009
4/22/2015,421500,2009
2/9/2015,348000,2009
6/16/2014,429000,2009
2/6/2015,425000,2009
10/3/2014,325000,2009
12/23/2014,250000,2009
10/30/2014,759990,2009
11/14/2014,335000,2009
11/10/2014,282000,2009
1/21/2015,385000,2009
7/7/2014,420000,2009
8/4/2014,328000,2009
7/9/2014,538000,2009
5/12/2014,369000,2009
5/16/2014,480000,2009
5/27/2014,760000,2009
7/8/2014,293000,2009
6/17/2014,519000,2009
5/27/2014,1.71E+06,2009
2/13/2015,318000,2009
6/3/2014,400000,2009
1/26/2015,350000,2009
1/2/2015,430000,2009
11/24/2014,515000,2009
12/23/2014,395000,2009
9/29/2014,260000,2009
11/13/2014,840000,2009
6/27/2014,415000,2009
8/28/2014,399000,2009
8/20/2014,692000,2009
7/29/2014,275000,2009
7/18/2014,498000,2009
3/10/2015,245000,2009
5/5/2014,555000,2009
8/26/2014,555000,2009
9/10/2014,353000,2009
1/8/2015,524000,2009
5/21/2014,1.03E+06,2009
9/9/2014,544999,2009
7/10/2014,307000,2009
12/11/2014,399950,2009
10/29/2014,399000,2009
1/30/2015,252000,2009
10/29/2014,552000,2009
4/28/2015,440000,2009
4/26/2015,260000,2009
5/16/2014,675000,2009
4/27/2015,755000,2009
5/1/2015,613500,2009
9/3/2014,380000,2009
3/30/2015,588000,2009
7/25/2014,1.30E+06,2009
3/28/2015,378000,2009
5/6/2015,252500,2009
3/5/2015,308000,2009
2/26/2015,380000,2009
5/30/2014,365250,2009
11/21/2014,333000,2009
1/23/2015,255000,2009
6/25/2014,425000,2009
5/7/2015,349950,2009
11/28/2014,399950,2009
8/5/2014,805000,2009
1/16/2015,471500,2009
4/1/2015,844000,2009
5/4/2015,352500,2009
9/5/2014,540000,2009
4/9/2015,576000,2009
10/24/2014,384000,2009
11/14/2014,565000,2009
4/6/2015,455000,2009
5/2/2014,295000,2009
9/10/2014,579000,2009
6/11/2014,415000,2009
7/10/2014,273500,2009
6/16/2014,284000,2009
5/27/2014,399950,2009
9/18/2014,580000,2009
9/19/2014,305000,2009
4/29/2015,715000,2009
10/7/2014,327000,2009
4/17/2015,430100,2009
4/23/2015,630000,2009
4/24/2015,502000,2009
4/7/2015,285000,2009
12/2/2014,420000,2009
4/27/2015,352499,2009
9/5/2014,345000,2009
5/27/2014,370000,2009
7/24/2014,253101,2009
12/1/2014,536000,2009
4/8/2015,374000,2009
9/19/2014,208800,2009
6/8/2014,530000,2009
2/18/2015,1.90E+06,2009
6/17/2014,435000,2009
9/4/2014,325000,2009
9/19/2014,555000,2009
6/25/2014,975000,2009
3/26/2015,798500,2009
5/15/2014,312000,2009
10/21/2014,1.83E+06,2009
2/18/2015,400000,2009
6/5/2014,324500,2009
10/15/2014,343000,2009
3/30/2015,525000,2009
3/24/2015,757500,2009
11/14/2014,727000,2009
11/10/2014,370000,2009
3/3/2015,390000,2009
12/16/2014,375000,2009
10/21/2014,255500,2009
10/7/2014,315000,2009
9/3/2014,545000,2009
3/6/2015,450000,2009
12/10/2014,215000,2009
4/30/2015,687015,2009
5/27/2014,450800,2009
12/29/2014,785000,2009
2/20/2015,369500,2009
6/26/2014,429900,2009
7/15/2014,272000,2009
6/13/2014,415500,2009
4/23/2015,448000,2009
4/21/2015,319000,2009
10/14/2014,300000,2009
9/25/2014,392000,2009
9/20/2014,480000,2009
11/17/2014,279500,2009
7/9/2014,435000,2009
5/11/2015,935000,2009
1/29/2015,375000,2009
9/3/2014,382000,2009
5/7/2014,417250,2009
11/17/2014,403000,2009
3/23/2015,608000,2009
4/29/2015,418500,2009
9/15/2014,779000,2009
2/19/2015,386950,2009
11/5/2014,580000,2009
7/1/2014,425000,2009
9/25/2014,330000,2009
3/27/2015,484000,2009
4/17/2015,649950,2009
5/13/2014,505000,2009
10/1/2014,440000,2009
6/12/2014,336750,2009
2/19/2015,338500,2009
7/7/2014,509900,2009
8/20/2014,327000,2009
5/20/2014,305000,2009
5/20/2014,785000,2009
6/23/2014,362500,2009
8/28/2014,270000,2009
10/15/2014,505000,2009
3/26/2015,1.01E+06,2009
5/21/2014,360000,2009
6/23/2014,402101,2009
6/26/2014,518500,2010
9/19/2014,677900,2010
11/6/2014,684000,2010
8/28/2014,699800,2010
3/3/2015,910000,2010
3/10/2015,420000,2010
9/5/2014,303700,2010
7/17/2014,820000,2010
4/20/2015,800000,2010
5/8/2015,448500,2010
10/28/2014,1.42E+06,2010
12/22/2014,360000,2010
4/27/2015,750000,2010
4/2/2015,318200,2010
6/16/2014,680000,2010
